system_id,ligand_ccd_code,cluster,ligand_molecular_weight,ligand_instance_chain,ligand_num_rot_bonds,ligand_tpsa,ligand_num_unique_interactions,ligand_num_heavy_atoms,ligand_is_proper,entry_pdb_id,entry_keywords,ligand_num_rings,ligand_num_pocket_residues,ligand_smiles,num_training_systems_with_similar_ccds,group_key,query_system,target_system,pli_qcov,pli_unique_qcov,pocket_fident,pocket_fident_qcov,pocket_lddt,pocket_lddt_qcov,pocket_qcov,protein_fident_max,protein_fident_qcov_max,protein_fident_qcov_weighted_max,protein_fident_qcov_weighted_sum,protein_fident_weighted_max,protein_fident_weighted_sum,protein_lddt_max,protein_lddt_qcov_max,protein_lddt_qcov_weighted_max,protein_lddt_qcov_weighted_sum,protein_lddt_weighted_max,protein_lddt_weighted_sum,protein_qcov_max,protein_qcov_weighted_max,protein_qcov_weighted_sum,protein_seqsim_max,protein_seqsim_qcov_max,protein_seqsim_qcov_weighted_max,protein_seqsim_qcov_weighted_sum,protein_seqsim_weighted_max,protein_seqsim_weighted_sum,query_ligand_instance_chain,color,shape,sucos_protein,sucos_shape,sucos_protein_pocket_qcov,sucos_protein_pocket_lddt_qcov,sucos_shape_pocket_qcov,sucos_shape_pocket_lddt_qcov,shape_pocket_qcov,shape_pocket_lddt_qcov,color_pocket_qcov,color_pocket_lddt_qcov,target_release_date,release_date_before_cutoff,query_system_pli_qcov,target_system_pli_qcov,pli_qcov_pli_qcov,pli_unique_qcov_pli_qcov,pocket_fident_pli_qcov,pocket_fident_qcov_pli_qcov,pocket_lddt_pli_qcov,pocket_lddt_qcov_pli_qcov,pocket_qcov_pli_qcov,protein_fident_max_pli_qcov,protein_fident_qcov_max_pli_qcov,protein_fident_qcov_weighted_max_pli_qcov,protein_fident_qcov_weighted_sum_pli_qcov,protein_fident_weighted_max_pli_qcov,protein_fident_weighted_sum_pli_qcov,protein_lddt_max_pli_qcov,protein_lddt_qcov_max_pli_qcov,protein_lddt_qcov_weighted_max_pli_qcov,protein_lddt_qcov_weighted_sum_pli_qcov,protein_lddt_weighted_max_pli_qcov,protein_lddt_weighted_sum_pli_qcov,protein_qcov_max_pli_qcov,protein_qcov_weighted_max_pli_qcov,protein_qcov_weighted_sum_pli_qcov,protein_seqsim_max_pli_qcov,protein_seqsim_qcov_max_pli_qcov,protein_seqsim_qcov_weighted_max_pli_qcov,protein_seqsim_qcov_weighted_sum_pli_qcov,protein_seqsim_weighted_max_pli_qcov,protein_seqsim_weighted_sum_pli_qcov,query_ligand_instance_chain_pli_qcov,color_pli_qcov,shape_pli_qcov,sucos_protein_pli_qcov,sucos_shape_pli_qcov,tanimoto_pli_qcov,sucos_protein_pocket_qcov_pli_qcov,sucos_protein_pocket_lddt_qcov_pli_qcov,sucos_shape_pocket_qcov_pli_qcov,sucos_shape_pocket_lddt_qcov_pli_qcov,shape_pocket_qcov_pli_qcov,shape_pocket_lddt_qcov_pli_qcov,color_pocket_qcov_pli_qcov,color_pocket_lddt_qcov_pli_qcov,target_release_date_pli_qcov,release_date_before_cutoff_pli_qcov,num_ligand_chains,num_protein_chains,num_proper_ligand_chains,release_date,sucos_shape_pocket_qcov_2023,topological_tanimoto,morgan_tanimoto,pocket_qcov_alone
7ugl__1__1.A__1.C,N6I,c368,479.172417372,1.C,6,106.27,9,34,True,7ugl,TRANSCRIPTION,5,16,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0,7ugl__1__1.A__1.C__1.C,7ugl__1__1.A__1.C,5lpm__2__1.B__1.G,42.0,33.0,94.0,81.0,98.0,85.0,88.0,95.0,95.0,95.0,95.0,95.0,95.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,100.0,97.0,97.0,97.0,97.0,97.0,97.0,1.C,9.581855877307229,63.90381497678167,33.44382618618379,41.55936887453122,29.430567043841737,28.42725225825622,36.57224460958748,35.32546354335154,56.23535717956787,54.318242730264416,8.432033172030362,8.144577495711145,2017-08-16,True,7ugl__1__1.A__1.C,5lpm__2__1.B__1.G,42.0,33.0,94.0,81.0,98.0,85.0,88.0,95.0,95.0,95.0,95.0,95.0,95.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,100.0,97.0,97.0,97.0,97.0,97.0,97.0,1.C,9.581855877307229,63.90381497678167,33.44382618618379,41.55936887453122,0.436845348120764,29.430567043841737,28.42725225825622,36.57224460958748,35.32546354335154,56.23535717956787,54.318242730264416,8.432033172030362,8.144577495711145,2017-08-16,True,1,1,1,2023-04-12,100.0,43.6845348120764,16.037735849056602,88.0
7ugl__1__1.A__1.D,2LO,c7,508.224118596,1.D,8,65.55000000000001,8,36,True,7ugl,TRANSCRIPTION,5,23,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,17,7ugl__1__1.A__1.D__1.D,7ugl__1__1.A__1.D,5cgp__1__1.A__1.B,100.0,75.0,100.0,96.0,99.0,94.0,96.0,100.0,99.0,99.0,99.0,100.0,100.0,98.0,97.0,97.0,97.0,98.0,98.0,99.0,99.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,1.D,70.14374282255808,92.10584290260566,73.26725067081586,87.03173373330593,70.33656064398322,68.8712156305669,83.55046438397369,81.80982970930756,88.42160918650143,86.57949232844932,67.33799310965576,65.93511825320459,2016-04-20,True,7ugl__1__1.A__1.D,5cgp__1__1.A__1.B,100.0,75.0,100.0,96.0,99.0,94.0,96.0,100.0,99.0,99.0,99.0,100.0,100.0,98.0,97.0,97.0,97.0,98.0,98.0,99.0,99.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,1.D,70.14374282255808,92.10584290260566,73.26725067081586,87.03173373330593,0.9131886477462438,70.33656064398322,68.8712156305669,83.55046438397369,81.80982970930756,88.42160918650143,86.57949232844932,67.33799310965576,65.93511825320459,2016-04-20,True,1,1,1,2023-04-12,100.0,91.31886477462437,61.8421052631579,100.0
7pv6__1__1.A_1.B__1.E_1.H,LRZ,c15,608.2455433640001,1.E,9,254.88,15,44,True,7pv6,TRANSCRIPTION,5,51,[H]/N=C(\NCCCNC(=O)Nc1ccc2cc(C(=O)OC)cc(O)c2c1)NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0,7pv6__1__1.A_1.B__1.E_1.H__1.E,7pv6__1__1.A_1.B__1.E_1.H,5lgq__1__1.A_1.B_1.E_1.F__1.F_1.X,69.0,67.0,100.0,88.0,99.0,87.0,88.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,99.0,100.0,100.0,97.0,100.0,100.0,100.0,97.0,100.0,100.0,1.E,47.79955852331331,45.819876290552536,52.82412496790335,63.18294188740311,46.48522997175495,45.95698872207591,55.60098886091474,54.96915944204071,40.32149113568623,39.86329237278071,42.06361150051571,41.58561591528258,2017-03-22,True,7pv6__1__1.A_1.B__1.E_1.H,5lgq__1__1.A_1.B_1.E_1.F__1.F_1.X,69.0,67.0,100.0,88.0,99.0,87.0,88.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,99.0,100.0,100.0,97.0,100.0,100.0,100.0,97.0,100.0,100.0,1.E,47.79955852331331,45.819876290552536,52.82412496790335,63.18294188740311,0.7260748959778086,46.48522997175495,45.95698872207591,55.60098886091474,54.96915944204071,40.32149113568623,39.86329237278071,42.06361150051571,41.58561591528258,2017-03-22,True,2,2,1,2022-04-06,100.0,72.60748959778086,40.0,92.0
7pv6__1__1.A_1.B__1.E_1.H,EDO,c15,62.036779432,1.H,1,40.46,0,4,False,7pv6,TRANSCRIPTION,0,9,OCCO,0,7pv6__1__1.A_1.B__1.E_1.H__1.H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2022-04-06,100.0,,,
7pvn__1__1.A__1.C_1.H_1.J,ATP,c812,506.9957454619998,1.C,8,279.13,13,31,True,7pvn,HYDROLASE,3,40,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,23583,7pvn__1__1.A__1.C_1.H_1.J__1.C,7pvn__1__1.A__1.C_1.H_1.J,3h9j__2__1.C_1.D_1.G__1.G_1.O_1.P,6.0,0.0,22.0,10.0,45.0,12.0,20.0,22.0,5.0,5.0,4.0,22.0,22.0,54.0,11.0,11.0,11.0,54.0,54.0,23.0,23.0,20.0,36.0,8.0,8.0,7.0,36.0,36.0,1.C,48.06239389795879,85.8168669773279,51.840943882525806,73.07448249972737,10.368188776505162,6.220913265903096,14.614896499945472,8.768937899967284,17.16337339546558,10.298024037279347,9.61247877959176,5.767487267755055,2009-06-16,True,7pvn__1__1.A__1.C_1.H_1.J,3h9j__2__1.C_1.D_1.G__1.G_1.O_1.P,6.0,0.0,22.0,10.0,45.0,12.0,20.0,22.0,5.0,5.0,4.0,22.0,22.0,54.0,11.0,11.0,11.0,54.0,54.0,23.0,23.0,20.0,36.0,8.0,8.0,7.0,36.0,36.0,1.C,48.06239389795879,85.8168669773279,51.840943882525806,73.07448249972737,0.8571428571428571,10.368188776505162,6.220913265903096,14.614896499945472,8.768937899967284,17.16337339546558,10.298024037279347,9.61247877959176,5.767487267755055,2009-06-16,True,3,1,1,2022-08-31,100.0,85.71428571428571,79.66101694915254,22.0
7pvn__1__1.A__1.C_1.H_1.J,MG,c812,23.98394454018,1.H,0,0.0,3,1,False,7pvn,HYDROLASE,0,4,[Mg+2],0,7pvn__1__1.A__1.C_1.H_1.J__1.H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-08-31,100.0,,,
7pvn__1__1.A__1.C_1.H_1.J,CA,c812,39.96149382018,1.J,0,0.0,0,1,False,7pvn,HYDROLASE,0,7,[Ca+2],0,7pvn__1__1.A__1.C_1.H_1.J__1.J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-08-31,100.0,,,
7t9r__1__1.A__1.F,PA6,c723,284.066104134,1.F,10,119.36,4,18,True,7t9r,ANTIMICROBIAL PROTEIN,0,8,CCCCC(=O)OC[C@H](COP(=O)(O)O)OC=O,9,7t9r__1__1.A__1.F__1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2023-01-18,100.0,,,
8t9v__1__1.A__1.B,ZJT,c75,248.030728748,1.B,1,37.3,7,17,True,8t9v,TOXIN,3,13,O=C(O)c1cc2c(s1)-c1ccc(F)cc1CC2,0,8t9v__1__1.A__1.B__1.B,8t9v__1__1.A__1.B,6urx__1__1.A__1.F_1.K_1.Q,62.0,43.0,100.0,92.0,100.0,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.B,66.8874789834419,87.3976690555476,52.426414793085854,85.234713830066,48.23230160963899,48.23230160963899,78.41593672366072,78.41593672366072,80.4058555311038,80.4058555311038,61.53648066476654,61.53648066476654,2020-06-17,True,8t9v__1__1.A__1.B,5ddz__1__1.A__1.B,75.0,43.0,100.0,100.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,95.0,95.0,95.0,96.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.B,0.0036544426036909,32.52545259896543,40.3175545074809,43.53059397540711,0.250628667225482,40.3175545074809,39.91437896240609,43.53059397540711,43.09528803565304,32.52545259896543,32.20019807297577,0.0036544426036909,0.0036178981776539,2016-09-07,True,1,1,1,2024-05-01,82.42267773755012,44.687842278203725,27.27272727272727,100.0
7exu__1__1.A__1.C,07Y,c500,271.06920175600004,1.C,4,122.29000000000002,6,19,True,7exu,HYDROLASE,2,21,O=[N+]([O-])c1ccc(O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)cc1,9,7exu__1__1.A__1.C__1.C,7exu__1__1.A__1.C,3wrg__1__1.A__1.B,33.0,33.0,95.0,86.0,97.0,89.0,90.0,99.0,98.0,98.0,98.0,99.0,99.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,47.342020879764505,53.84794770302442,65.03605559550122,62.3486617759576,58.5324500359511,57.88208947999609,56.11379559836184,55.49030898060226,48.46315293272198,47.92467345569174,42.607818791788056,42.13439858299041,2014-09-03,True,7exu__1__1.A__1.C,7bzl__1__2.A__2.B_2.C,50.0,67.0,95.0,76.0,100.0,81.0,81.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,6.874107673600409,54.12143573202874,0.0,26.343336711241797,0.1283676703645007,0.0,0.0,21.338102736105853,21.338102736105853,43.83836294294328,43.83836294294328,5.568027215616332,5.568027215616332,2021-01-27,True,1,1,1,2021-11-17,100.0,38.421052631578945,33.33333333333333,90.0
8ex1__1__1.A__1.B,AD5,c318,393.227708484,1.B,5,90.99,7,29,True,8ex1,TRANSFERASE,5,29,c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,4,8ex1__1__1.A__1.B__1.B,8ex1__1__1.A__1.B,4z55__1__1.A__1.D,57.0,29.0,38.0,34.0,81.0,70.0,86.0,25.0,25.0,25.0,25.0,25.0,25.0,72.0,71.0,71.0,71.0,72.0,72.0,99.0,99.0,99.0,42.0,41.0,41.0,41.0,42.0,42.0,1.B,58.5402598132059,65.78196133318868,37.36943377124143,73.04218462139208,32.137713043267624,26.158603639869,62.81627877439719,51.129529234974456,56.57248674654226,46.04737293323207,50.34462343935707,40.978181869244125,2016-02-03,True,8ex1__1__1.A__1.B,4wno__1__1.A__1.B,100.0,71.0,45.0,31.0,76.0,58.0,76.0,22.0,21.0,21.0,21.0,22.0,22.0,58.0,56.0,56.0,56.0,58.0,58.0,96.0,96.0,96.0,37.0,36.0,36.0,36.0,37.0,37.0,1.B,19.25382062461085,67.67764750916665,39.4266813664012,45.06293416827951,0.3768804433887569,29.96427783846491,22.867475192512693,34.24782996789243,26.136501817602117,51.43501210696665,39.25303555531665,14.632903674704243,11.16721596227429,2015-01-14,True,1,1,1,2023-02-01,100.0,42.38190286094478,16.50485436893204,97.0
7ex2__1__1.A__1.C_1.D_1.E,MN,c151,54.93694794018,1.C,0,0.0,1,1,False,7ex2,HYDROLASE,0,9,[Mn+2],0,7ex2__1__1.A__1.C_1.D_1.E__1.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-02-16,100.0,,,
7ex2__1__1.A__1.C_1.D_1.E,MN,c151,54.93694794018,1.D,0,0.0,4,1,False,7ex2,HYDROLASE,0,6,[Mn+2],0,7ex2__1__1.A__1.C_1.D_1.E__1.D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-02-16,100.0,,,
7ex2__1__1.A__1.C_1.D_1.E,I0N,c151,427.155035992,1.E,7,66.84,3,30,True,7ex2,HYDROLASE,3,16,COC(=O)/C(O)=C/C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1,7,7ex2__1__1.A__1.C_1.D_1.E__1.E,7ex2__1__1.A__1.C_1.D_1.E,2xi7__1__2.B__2.H_2.I_2.J,25.0,67.0,81.0,56.0,96.0,66.0,69.0,50.0,50.0,50.0,50.0,50.0,50.0,88.0,87.0,87.0,87.0,88.0,88.0,99.0,99.0,99.0,64.0,64.0,64.0,64.0,64.0,64.0,1.E,7.074963826672046,47.207643404627945,0.0,37.73166036137891,0.0,0.0,26.034845649351443,24.90289583851008,32.57327394919328,31.157044647054445,4.881725040403711,4.66947612560355,2010-10-06,True,7ex2__1__1.A__1.C_1.D_1.E,2xi7__1__2.B__2.H_2.I_2.J,25.0,67.0,81.0,56.0,96.0,66.0,69.0,50.0,50.0,50.0,50.0,50.0,50.0,88.0,87.0,87.0,87.0,88.0,88.0,99.0,99.0,99.0,64.0,64.0,64.0,64.0,64.0,64.0,1.E,7.074963826672046,47.207643404627945,0.0,37.73166036137891,0.231578947368421,0.0,0.0,26.034845649351443,24.90289583851008,32.57327394919328,31.157044647054445,4.881725040403711,4.66947612560355,2010-10-06,True,3,1,1,2022-02-16,100.0,23.157894736842106,18.96551724137931,69.0
8ex3__1__1.A__1.B_1.C,ZN,c164,63.92804504018,1.B,0,0.0,3,1,False,8ex3,HYDROLASE/HYDROLASE inhibitor,0,11,[Zn+2],0,8ex3__1__1.A__1.B_1.C__1.B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2023-01-18,100.0,,,
8ex3__1__1.A__1.B_1.C,X10,c164,429.130026096,1.C,7,90.46,11,31,True,8ex3,HYDROLASE/HYDROLASE inhibitor,3,31,O=C(CNc1ccccc1)N[C@@H](C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,0,8ex3__1__1.A__1.B_1.C__1.C,8ex3__1__1.A__1.B_1.C,6eed__1__1.A__1.B_1.C_1.P,77.0,55.0,100.0,97.0,100.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,57.32181591538892,92.00573237674595,86.46745501189766,85.60151429848104,83.87343136154072,83.87343136154072,83.0334688695266,83.0334688695266,89.24556040544357,89.24556040544357,55.60216143792725,55.60216143792725,2018-12-26,True,8ex3__1__1.A__1.B_1.C,6ea2__1__1.A__1.B_1.C,85.0,55.0,100.0,90.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,50.99694675599855,69.37866584181518,80.08306676450069,76.91481447935982,0.7460510328068044,72.07476008805062,72.07476008805062,69.22333303142383,69.22333303142383,62.440799257633664,62.440799257633664,45.89725208039869,45.89725208039869,2018-12-26,True,2,1,1,2023-01-18,100.0,75.0,59.64912280701754,97.0
8exu__1__1.A__1.B,X3R,c74,451.14673878,1.B,5,111.71,9,32,True,8exu,CELL CYCLE,5,25,NC(=O)[C@@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)(F)F)nc1-2)C1CC1,0,8exu__1__1.A__1.B__1.B,8exu__1__1.A__1.B,5dxt__1__1.A__1.B_1.C,70.0,56.0,100.0,100.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.B,56.00352572192999,87.56325902002051,72.32213668411653,73.8059541771996,72.32213668411653,70.8756939504342,73.8059541771996,72.3298350936556,87.56325902002051,85.8119938396201,56.00352572192999,54.88345520749139,2016-01-27,True,8exu__1__1.A__1.B,5dxt__1__1.A__1.B_1.C,70.0,56.0,100.0,100.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.B,56.00352572192999,87.56325902002051,72.32213668411653,73.8059541771996,0.5701330108827086,72.32213668411653,70.8756939504342,73.8059541771996,72.3298350936556,87.56325902002051,85.8119938396201,56.00352572192999,54.88345520749139,2016-01-27,True,1,1,1,2022-11-30,100.0,57.013301088270865,35.55555555555556,100.0
8ex2__1__1.A__1.B,Q2Q,c1,355.09324666400005,1.B,2,47.25,6,26,True,8ex2,TRANSFERASE,4,24,O=C1CC(c2ccccc2)=Nc2c(-c3ccccc3)c(C(F)(F)F)nn21,0,8ex2__1__1.A__1.B__1.B,8ex2__1__1.A__1.B,7kxm__1__1.A__1.B,62.0,33.0,46.0,46.0,77.0,67.0,88.0,26.0,25.0,25.0,25.0,26.0,26.0,70.0,69.0,69.0,69.0,70.0,70.0,98.0,99.0,99.0,43.0,42.0,42.0,42.0,43.0,43.0,1.B,21.25472137597664,49.4976794078494,21.213167617857835,79.77229468028304,18.66758750371489,14.21282230396475,70.19961931864907,53.44743743578964,43.557957878907466,33.163445203259094,18.704154810859443,14.24066332190435,2021-05-19,True,8ex2__1__1.A__1.B,1y57__1__1.A__1.F_1.G,88.0,83.0,54.0,46.0,78.0,58.0,75.0,26.0,25.0,25.0,25.0,26.0,26.0,69.0,68.0,68.0,68.0,69.0,69.0,98.0,99.0,99.0,41.0,40.0,40.0,40.0,41.0,41.0,1.B,6.358803927395182,57.39582377562555,28.36748883778735,45.68022311559376,0.3422053231939163,21.27561662834051,16.453143525916662,34.26016733669532,26.49452940704438,43.04686783171916,33.28957778986282,4.769102945546386,3.688106277889205,2005-06-21,True,1,1,1,2023-02-01,100.0,46.45808736717827,12.903225806451612,100.0
7exp__1__1.B__1.H_1.I,ANP,c469,506.0117298739999,1.H,8,281.93,22,31,True,7exp,CHAPERONE,3,35,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)NP(=O)(O)O)[C@@H](O)[C@H]1O,17000,7exp__1__1.B__1.H_1.I__1.H,7exp__1__1.B__1.H_1.I,4ipe__1__1.B__1.H_1.I,88.0,82.0,100.0,100.0,99.0,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.H,94.97428501708576,99.25590125275238,91.56385946347794,96.53939821725234,91.56385946347794,90.64822086884315,96.53939821725234,95.5740042350798,99.25590125275238,98.26334224022486,94.97428501708576,94.0245421669149,2014-01-22,True,7exp__1__1.B__1.H_1.I,4ipe__1__1.B__1.H_1.I,88.0,82.0,100.0,100.0,99.0,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.H,94.97428501708576,99.25590125275238,91.56385946347794,96.53939821725234,1.0,91.56385946347794,90.64822086884315,96.53939821725234,95.5740042350798,99.25590125275238,98.26334224022486,94.97428501708576,94.0245421669149,2014-01-22,True,2,1,1,2022-01-05,100.0,100.0,100.0,100.0
7exp__1__1.B__1.H_1.I,MG,c469,23.98394454018,1.I,0,0.0,0,1,False,7exp,CHAPERONE,0,11,[Mg+2],0,7exp__1__1.B__1.H_1.I__1.I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2022-01-05,100.0,,,
7ex3__1__1.A__1.B_1.C_1.D,MN,c151,54.93694794018,1.B,0,0.0,3,1,False,7ex3,HYDROLASE,0,8,[Mn+2],0,7ex3__1__1.A__1.B_1.C_1.D__1.B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-02-16,100.0,,,
7ex3__1__1.A__1.B_1.C_1.D,MN,c151,54.93694794018,1.C,0,0.0,4,1,False,7ex3,HYDROLASE,0,7,[Mn+2],0,7ex3__1__1.A__1.B_1.C_1.D__1.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-02-16,100.0,,,
7ex3__1__1.A__1.B_1.C_1.D,IA3,c151,445.14561418000005,1.D,7,66.84,7,31,True,7ex3,HYDROLASE,3,17,COC(=O)/C(O)=C/C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2ccccc2F)CC1,0,7ex3__1__1.A__1.B_1.C_1.D__1.D,7ex3__1__1.A__1.B_1.C_1.D,2xi7__1__1.A__1.E_1.F_1.G,38.0,43.0,82.0,65.0,96.0,68.0,71.0,50.0,50.0,50.0,50.0,50.0,50.0,90.0,90.0,90.0,90.0,90.0,90.0,99.0,99.0,99.0,64.0,64.0,64.0,64.0,64.0,64.0,1.D,7.136589596682548,45.997442751912864,33.761334001867105,37.33222227616978,23.970547141325643,22.95770712126963,26.50587781608054,25.38591114779545,32.65818435385813,31.27826107130075,5.066978613644609,4.852880925744133,2010-10-06,True,7ex3__1__1.A__1.B_1.C_1.D,2xi7__1__1.A__1.E_1.F_1.G,38.0,43.0,82.0,65.0,96.0,68.0,71.0,50.0,50.0,50.0,50.0,50.0,50.0,90.0,90.0,90.0,90.0,90.0,90.0,99.0,99.0,99.0,64.0,64.0,64.0,64.0,64.0,64.0,1.D,7.136589596682548,45.997442751912864,33.761334001867105,37.33222227616978,0.224390243902439,23.970547141325643,22.95770712126963,26.50587781608054,25.38591114779545,32.65818435385813,31.27826107130075,5.066978613644609,4.852880925744133,2010-10-06,True,3,1,1,2022-02-16,100.0,22.439024390243905,16.923076923076923,71.0
8exl__1__1.A__1.B,799,c74,460.233522136,1.B,5,118.67,11,34,True,8exl,CELL CYCLE,5,27,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,1,8exl__1__1.A__1.B__1.B,8exl__1__1.A__1.B,5t8f__1__1.A__1.C,64.0,55.0,78.0,70.0,88.0,76.0,85.0,41.0,41.0,41.0,41.0,41.0,41.0,78.0,77.0,77.0,77.0,78.0,78.0,99.0,99.0,99.0,57.0,57.0,57.0,57.0,57.0,57.0,1.B,73.08176617392215,94.04250050519532,85.32672474306344,88.12416869330487,72.52771603160392,64.84831080472821,74.90554338930913,66.9743682069117,79.93612542941604,71.47230038394845,62.119501247833824,55.542142292180834,2017-01-11,True,8exl__1__1.A__1.B,5dxh__2__1.C__1.F,64.0,64.0,100.0,89.0,95.0,85.0,89.0,94.0,93.0,93.0,93.0,94.0,94.0,93.0,93.0,93.0,93.0,93.0,93.0,99.0,99.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,1.B,38.02903674066726,77.0576162775697,53.539313265501065,57.56681365967863,0.532967032967033,47.64998880629595,45.50841627567591,51.23446415711398,48.93179161072683,68.58127848703703,65.49897383593424,33.84584269919386,32.32468122956717,2016-01-27,True,1,1,1,2022-11-30,100.0,100.0,100.0,96.0
